origin,problem_id,topic_id,created_at,annotation
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame120.jpg,513018,105,2020-03-16 19:08:41.347308+00:00,"[{'x': 0.178285225, 'y': 0.800491305}, {'x': 0.22675526499999998, 'y': 0.22296294}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame180.jpg,496519,102,2020-03-16 17:31:14.079831+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame180.jpg,502019,103,2020-03-16 17:52:27.981368+00:00,"[{'x': 0.008, 'y': 0.8656961750000001}, {'x': 0.43854167, 'y': 0.16511433}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame180.jpg,507519,104,2020-03-16 18:47:46.557465+00:00,"[{'x': 0.125, 'y': 0.80756843}, {'x': 0.224, 'y': 0.22463769}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame180.jpg,513019,105,2020-03-16 19:08:41.444083+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame240.jpg,496520,102,2020-03-16 17:31:14.209718+00:00,"[{'x': 0.023175431, 'y': 0.5939647}, {'x': 0.20678201, 'y': 0.344533}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame240.jpg,502020,103,2020-03-16 17:52:28.060028+00:00,"[{'x': 0.012666667, 'y': 0.869777765}, {'x': 0.656000025, 'y': 0.173535155}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame240.jpg,507520,104,2020-03-16 18:47:46.650496+00:00,"[{'x': 0.12434896, 'y': 0.8542673}, {'x': 0.25390625, 'y': 0.19350508}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame240.jpg,513020,105,2020-03-16 19:08:41.557984+00:00,"[{'x': 0.20071588, 'y': 0.791354065}, {'x': 0.254010545, 'y': 0.220559995}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame300.jpg,496521,102,2020-03-16 17:31:14.406287+00:00,"[{'x': 0.16348335, 'y': 0.57198188}, {'x': 0.32883964499999996, 'y': 0.36211108000000003}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame300.jpg,502021,103,2020-03-16 17:52:28.129151+00:00,"[{'x': 0.005333333149999999, 'y': 0.848444435}, {'x': 0.739450525, 'y': 0.164486085}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame300.jpg,507521,104,2020-03-16 18:47:46.768786+00:00,"[{'x': 0.14865136, 'y': 0.834768325}, {'x': 0.24695677, 'y': 0.198033235}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame300.jpg,513021,105,2020-03-16 19:08:41.631814+00:00,"[{'x': 0.20588773999999999, 'y': 0.828162045}, {'x': 0.266550855, 'y': 0.21543489500000002}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame360.jpg,496522,102,2020-03-16 17:31:14.514463+00:00,"[{'x': 0.132551995, 'y': 0.567260875}, {'x': 0.29892883000000003, 'y': 0.35279946}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame360.jpg,502022,103,2020-03-16 17:52:28.216735+00:00,"[{'x': 0.0093333335, 'y': 0.85644442}, {'x': 0.74733332, 'y': 0.16133333500000002}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame360.jpg,507522,104,2020-03-16 18:47:46.850216+00:00,"[{'x': 0.09903382, 'y': 0.84824955}, {'x': 0.20209056, 'y': 0.2135355}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame360.jpg,513022,105,2020-03-16 19:08:41.738955+00:00,"[{'x': 0.17095374, 'y': 0.82596817}, {'x': 0.236831905, 'y': 0.21104371}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame420.jpg,496523,102,2020-03-16 17:31:14.661356+00:00,"[{'x': 0.08471223, 'y': 0.5752306899999999}, {'x': 0.25677447, 'y': 0.35253174}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame420.jpg,502023,103,2020-03-16 17:52:28.643424+00:00,"[{'x': 0.007233488, 'y': 0.87777777}, {'x': 0.70512078, 'y': 0.15955555}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame420.jpg,507523,104,2020-03-16 18:47:47.011026+00:00,"[{'x': 0.08533333, 'y': 0.84844446}, {'x': 0.18478261, 'y': 0.18438004}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame420.jpg,513023,105,2020-03-16 19:08:41.830709+00:00,"[{'x': 0.13342615, 'y': 0.826754745}, {'x': 0.194983295, 'y': 0.22381193}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame60.jpg,496524,102,2020-03-16 17:31:15.108192+00:00,"[{'x': 0.249959455, 'y': 0.564884485}, {'x': 0.44063876999999996, 'y': 0.3363813}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame60.jpg,502024,103,2020-03-16 17:52:28.817284+00:00,"[{'x': 0.009333333, 'y': 0.86709027}, {'x': 0.8240000000000001, 'y': 0.16696294}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame60.jpg,507524,104,2020-03-16 18:47:47.083252+00:00,"[{'x': 0.1352657, 'y': 0.78985506}, {'x': 0.20336065, 'y': 0.24235104}]"
video_frames/268_201_SL_1_1_28_06_2019_12_20_58_frame60.jpg,513024,105,2020-03-16 19:08:41.917938+00:00,"[{'x': 0.180708955, 'y': 0.779519485}, {'x': 0.24459937999999998, 'y': 0.22277669}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame0.jpg,496525,102,2020-03-16 17:31:15.225477+00:00,"[{'x': 0.23445767499999998, 'y': 0.6193248250000001}, {'x': 0.43342789, 'y': 0.368591265}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame0.jpg,502025,103,2020-03-16 17:52:28.910646+00:00,"[{'x': 0.021333333, 'y': 0.90901774}, {'x': 0.8852657, 'y': 0.16933334}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame0.jpg,507525,104,2020-03-16 18:47:47.191057+00:00,"[{'x': 0.5608716, 'y': 0.84713334}, {'x': 0.656, 'y': 0.23333333}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame0.jpg,513025,105,2020-03-16 19:08:41.984011+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame120.jpg,496526,102,2020-03-16 17:31:15.583465+00:00,"[{'x': 0.44583791, 'y': 0.6347098}, {'x': 0.6225024, 'y': 0.3934069}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame120.jpg,502026,103,2020-03-16 17:52:28.965993+00:00,"[{'x': 0.034638671999999995, 'y': 0.9104991499999999}, {'x': 0.9950234499999999, 'y': 0.17628819499999998}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame120.jpg,507526,104,2020-03-16 18:47:47.281065+00:00,"[{'x': 0.6066121, 'y': 0.8499433}, {'x': 0.6910646, 'y': 0.2185185}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame120.jpg,513026,105,2020-03-16 19:08:42.057494+00:00,"[{'x': 0.56387603, 'y': 0.8485962}, {'x': 0.63208735, 'y': 0.22375491}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame180.jpg,496527,102,2020-03-16 17:31:15.686654+00:00,"[{'x': 0.584102025, 'y': 0.6199991300000001}, {'x': 0.769165455, 'y': 0.41051178}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame180.jpg,502027,103,2020-03-16 17:52:29.088356+00:00,"[{'x': 0.16688541499999998, 'y': 0.901713475}, {'x': 0.99365625, 'y': 0.16163194}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame180.jpg,507527,104,2020-03-16 18:47:47.469651+00:00,"[{'x': 0.5959374, 'y': 0.8407905}, {'x': 0.71135265, 'y': 0.2020934}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame180.jpg,513027,105,2020-03-16 19:08:42.144672+00:00,"[{'x': 0.5797003, 'y': 0.8151586200000001}, {'x': 0.6308716999999999, 'y': 0.228564355}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame240.jpg,496528,102,2020-03-16 17:31:15.782441+00:00,"[{'x': 0.71995578, 'y': 0.639855415}, {'x': 0.903362585, 'y': 0.388701795}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame240.jpg,502028,103,2020-03-16 17:52:29.165425+00:00,"[{'x': 0.28266665, 'y': 0.9}, {'x': 0.99866664, 'y': 0.15925923}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame240.jpg,507528,104,2020-03-16 18:47:47.544843+00:00,"[{'x': 0.58666668, 'y': 0.85466665}, {'x': 0.69933335, 'y': 0.215555555}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame240.jpg,513028,105,2020-03-16 19:08:42.251210+00:00,"[{'x': 0.5970137, 'y': 0.743353935}, {'x': 0.64711745, 'y': 0.2775082}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame300.jpg,496529,102,2020-03-16 17:31:15.930959+00:00,"[{'x': 0.7125214799999999, 'y': 0.64687418}, {'x': 0.91477975, 'y': 0.373441205}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame300.jpg,502029,103,2020-03-16 17:52:29.325766+00:00,"[{'x': 0.288203125, 'y': 0.91139235}, {'x': 0.99665862, 'y': 0.170464825}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame300.jpg,507529,104,2020-03-16 18:47:47.643216+00:00,"[{'x': 0.5933333, 'y': 0.8608889}, {'x': 0.704, 'y': 0.24222222}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame300.jpg,513029,105,2020-03-16 19:08:42.325636+00:00,"[{'x': 0.6028646, 'y': 0.7278646}, {'x': 0.642252575, 'y': 0.276041675}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame360.jpg,496530,102,2020-03-16 17:31:16.242388+00:00,"[{'x': 0.586359715, 'y': 0.63159357}, {'x': 0.7502360699999999, 'y': 0.41496765}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame360.jpg,502030,103,2020-03-16 17:52:29.504763+00:00,"[{'x': 0.15526107, 'y': 0.92279338}, {'x': 0.99652227, 'y': 0.16058556000000002}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame360.jpg,507530,104,2020-03-16 18:47:47.873860+00:00,"[{'x': 0.6333225, 'y': 0.84388167}, {'x': 0.74015105, 'y': 0.18964825000000002}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame360.jpg,513030,105,2020-03-16 19:08:42.429395+00:00,"[{'x': 0.60424345, 'y': 0.8605702749999999}, {'x': 0.66927202, 'y': 0.20990759}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame420.jpg,496531,102,2020-03-16 17:31:16.305778+00:00,"[{'x': 0.609352365, 'y': 0.6472325800000001}, {'x': 0.779157385, 'y': 0.417037025}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame420.jpg,502031,103,2020-03-16 17:52:29.594882+00:00,"[{'x': 0.156370305, 'y': 0.9131851799999999}, {'x': 0.99143403, 'y': 0.169298015}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame420.jpg,507531,104,2020-03-16 18:47:47.948382+00:00,"[{'x': 0.73372394, 'y': 0.868}, {'x': 0.82608694, 'y': 0.22977778}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame420.jpg,513031,105,2020-03-16 19:08:42.800516+00:00,"[{'x': 0.6712713699999999, 'y': 0.8694098}, {'x': 0.74310696, 'y': 0.19475415000000001}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame60.jpg,496532,102,2020-03-16 17:31:16.462689+00:00,"[{'x': 0.32045776, 'y': 0.6366972}, {'x': 0.5136837, 'y': 0.3870921}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame60.jpg,502032,103,2020-03-16 17:52:29.721645+00:00,"[{'x': 0.01555554265, 'y': 0.8994074000000001}, {'x': 0.932666675, 'y': 0.15392592}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame60.jpg,507532,104,2020-03-16 18:47:48.169685+00:00,"[{'x': 0.59459454, 'y': 0.8422645}, {'x': 0.6696267, 'y': 0.21055508}]"
video_frames/268_201_SL_1_1_28_09_2018_14_50_29_frame60.jpg,513032,105,2020-03-16 19:08:42.897285+00:00,"[{'x': 0.58666664, 'y': 0.80222225}, {'x': 0.6267229, 'y': 0.244}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame0.jpg,496533,102,2020-03-16 17:31:16.560349+00:00,"[{'x': 0.48830074, 'y': 0.596579025}, {'x': 0.68903795, 'y': 0.33643616499999995}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame0.jpg,502033,103,2020-03-16 17:52:29.868204+00:00,"[{'x': 0.082666665, 'y': 0.81561995}, {'x': 1.0013334, 'y': 0.196}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame0.jpg,507533,104,2020-03-16 18:47:48.301129+00:00,"[{'x': 0.33310175, 'y': 0.7572667200000001}, {'x': 0.389329015, 'y': 0.24228305500000002}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame0.jpg,513033,105,2020-03-16 19:08:43.011889+00:00,"[{'x': 0.36654611000000004, 'y': 0.758961725}, {'x': 0.40384790000000004, 'y': 0.26460874}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame120.jpg,496534,102,2020-03-16 17:31:16.623853+00:00,"[{'x': 0.372090315, 'y': 0.61699885}, {'x': 0.566040665, 'y': 0.34225417999999996}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame120.jpg,502034,103,2020-03-16 17:52:29.932591+00:00,"[{'x': 0.008, 'y': 0.884}, {'x': 0.9906667, 'y': 0.164}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame120.jpg,507534,104,2020-03-16 18:47:48.352326+00:00,"[{'x': 0.2609375, 'y': 0.8072917}, {'x': 0.3453125, 'y': 0.2037037}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame120.jpg,513034,105,2020-03-16 19:08:43.118239+00:00,"[{'x': 0.316067265, 'y': 0.8224406799999999}, {'x': 0.369363115, 'y': 0.156436075}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame180.jpg,496535,102,2020-03-16 17:31:16.722411+00:00,"[{'x': 0.295763285, 'y': 0.60445367}, {'x': 0.47431216, 'y': 0.369574775}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame180.jpg,502035,103,2020-03-16 17:52:30.084309+00:00,"[{'x': 0.0139270835, 'y': 0.85318518}, {'x': 0.94998955, 'y': 0.154826385}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame180.jpg,507535,104,2020-03-16 18:47:48.449866+00:00,"[{'x': 0.252, 'y': 0.8377778}, {'x': 0.33281976, 'y': 0.164}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame180.jpg,513035,105,2020-03-16 19:08:43.223653+00:00,"[{'x': 0.32924023, 'y': 0.8466324}, {'x': 0.36680457, 'y': 0.1772509}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame240.jpg,496536,102,2020-03-16 17:31:16.812697+00:00,"[{'x': 0.259812225, 'y': 0.613239215}, {'x': 0.43808741, 'y': 0.37887393999999996}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame240.jpg,502036,103,2020-03-16 17:52:30.188832+00:00,"[{'x': 0.00196875, 'y': 0.877777785}, {'x': 0.89466668, 'y': 0.14207986}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame240.jpg,507536,104,2020-03-16 18:47:48.512744+00:00,"[{'x': 0.24830228, 'y': 0.87105644}, {'x': 0.33066666, 'y': 0.17466667}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame240.jpg,513036,105,2020-03-16 19:08:43.277319+00:00,"[{'x': 0.316347115, 'y': 0.8599759250000001}, {'x': 0.369713915, 'y': 0.178797655}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame300.jpg,496537,102,2020-03-16 17:31:17.029698+00:00,"[{'x': 0.12396405, 'y': 0.615928165}, {'x': 0.304527655, 'y': 0.370512185}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame300.jpg,502037,103,2020-03-16 17:52:30.262342+00:00,"[{'x': 0.016888876, 'y': 0.91384864}, {'x': 0.7862319, 'y': 0.116747186}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame300.jpg,507537,104,2020-03-16 18:47:48.584069+00:00,"[{'x': 0.236545785, 'y': 0.85901195}, {'x': 0.32906596499999996, 'y': 0.174436015}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame300.jpg,513037,105,2020-03-16 19:08:43.343638+00:00,"[{'x': 0.29831895, 'y': 0.84035844}, {'x': 0.34964722, 'y': 0.17920853}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame360.jpg,496538,102,2020-03-16 17:31:17.148836+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame360.jpg,502038,103,2020-03-16 17:52:30.391447+00:00,"[{'x': 0.008830918, 'y': 0.8751111149999999}, {'x': 0.474000005, 'y': 0.142202895}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame360.jpg,507538,104,2020-03-16 18:47:48.678107+00:00,"[{'x': 0.30032206, 'y': 0.7222222}, {'x': 0.37439615, 'y': 0.33950615}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame360.jpg,513038,105,2020-03-16 19:08:43.446304+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame420.jpg,496539,102,2020-03-16 17:31:17.233717+00:00,"[{'x': 0.17231013, 'y': 0.6261731}, {'x': 0.3602099, 'y': 0.3711001}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame420.jpg,502039,103,2020-03-16 17:52:30.542380+00:00,"[{'x': 0.009333333, 'y': 0.87630206}, {'x': 0.832, 'y': 0.16276042}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame420.jpg,507539,104,2020-03-16 18:47:48.817980+00:00,"[{'x': 0.26030917, 'y': 0.88890822}, {'x': 0.36164734, 'y': 0.20937843}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame420.jpg,513039,105,2020-03-16 19:08:43.586877+00:00,"[{'x': 0.320795015, 'y': 0.86172228}, {'x': 0.37071745, 'y': 0.176528255}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame60.jpg,496540,102,2020-03-16 17:31:17.354668+00:00,"[{'x': 0.5754963200000001, 'y': 0.624761345}, {'x': 0.7819804850000001, 'y': 0.332711135}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame60.jpg,502040,103,2020-03-16 17:52:30.600266+00:00,"[{'x': 0.14977776999999998, 'y': 0.849333345}, {'x': 0.992322915, 'y': 0.16281481}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame60.jpg,507540,104,2020-03-16 18:47:48.915452+00:00,"[{'x': 0.32447663, 'y': 0.7317013}, {'x': 0.40660223, 'y': 0.2152603}]"
video_frames/268_201_SL_1_1_28_12_2017_10_27_17_frame60.jpg,513040,105,2020-03-16 19:08:43.685405+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame0.jpg,496541,102,2020-03-16 17:31:17.629961+00:00,"[{'x': 0.20380226, 'y': 0.70520836}, {'x': 0.43663618, 'y': 0.4088437}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame0.jpg,502041,103,2020-03-16 17:52:30.676069+00:00,"[{'x': 0.0125, 'y': 0.97822225}, {'x': 0.8066667, 'y': 0.31145832}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame0.jpg,507541,104,2020-03-16 18:47:49.005873+00:00,"[{'x': 0.49043712500000003, 'y': 0.87057702}, {'x': 0.561331925, 'y': 0.43438785999999996}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame0.jpg,513041,105,2020-03-16 19:08:43.774500+00:00,"[{'x': 0.46021047, 'y': 0.8521449}, {'x': 0.5103472, 'y': 0.43185183}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame120.jpg,496542,102,2020-03-16 17:31:18.098600+00:00,"[{'x': 0.19470127, 'y': 0.72060543}, {'x': 0.42031795, 'y': 0.40528718}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame120.jpg,502042,103,2020-03-16 17:52:30.798041+00:00,"[{'x': 0.006830918, 'y': 0.97958335}, {'x': 0.80899195, 'y': 0.33514115499999997}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame120.jpg,507542,104,2020-03-16 18:47:49.105502+00:00,"[{'x': 0.5618065, 'y': 0.8623188}, {'x': 0.640768, 'y': 0.45866877}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame120.jpg,513042,105,2020-03-16 19:08:43.880008+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame180.jpg,496543,102,2020-03-16 17:31:18.179720+00:00,"[{'x': 0.38745137500000004, 'y': 0.7298283}, {'x': 0.63150217, 'y': 0.395476975}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame180.jpg,502043,103,2020-03-16 17:52:31.011332+00:00,"[{'x': 0.02577777, 'y': 0.98088888}, {'x': 0.97533333, 'y': 0.31777778}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame180.jpg,507543,104,2020-03-16 18:47:49.219519+00:00,"[{'x': 0.6172099, 'y': 0.8454533}, {'x': 0.7150161, 'y': 0.37259474}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame180.jpg,513043,105,2020-03-16 19:08:43.951473+00:00,"[{'x': 0.57297222, 'y': 0.85032745}, {'x': 0.6392754, 'y': 0.35559626}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame240.jpg,496544,102,2020-03-16 17:31:18.315334+00:00,"[{'x': 0.5678922, 'y': 0.75523406}, {'x': 0.7960943, 'y': 0.44793344}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame240.jpg,502044,103,2020-03-16 17:52:31.140975+00:00,"[{'x': 0.1594203, 'y': 0.9879227}, {'x': 1.0, 'y': 0.3357488}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame240.jpg,507544,104,2020-03-16 18:47:49.322735+00:00,"[{'x': 0.639509875, 'y': 0.853378355}, {'x': 0.728047, 'y': 0.376799855}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame240.jpg,513044,105,2020-03-16 19:08:44.028965+00:00,"[{'x': 0.542435645, 'y': 0.828951775}, {'x': 0.6092995, 'y': 0.377358835}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame300.jpg,496545,102,2020-03-16 17:31:18.379474+00:00,"[{'x': 0.7829011, 'y': 0.751538115}, {'x': 0.98470005, 'y': 0.49217484}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame300.jpg,502045,103,2020-03-16 17:52:31.245228+00:00,"[{'x': 0.37088887, 'y': 0.9776296250000001}, {'x': 0.988, 'y': 0.42622222}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame300.jpg,507545,104,2020-03-16 18:47:49.409435+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame300.jpg,513045,105,2020-03-16 19:08:44.103087+00:00,"[{'x': 0.0, 'y': 0.0}, {'x': 0.0, 'y': 0.0}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame360.jpg,496546,102,2020-03-16 17:31:18.490496+00:00,"[{'x': 0.595944425, 'y': 0.69073608}, {'x': 0.7901731000000001, 'y': 0.429704415}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame360.jpg,502046,103,2020-03-16 17:52:31.317442+00:00,"[{'x': 0.139404295, 'y': 0.949783825}, {'x': 0.99727755, 'y': 0.30147106999999995}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame360.jpg,507546,104,2020-03-16 18:47:49.535091+00:00,"[{'x': 0.4453369, 'y': 0.7872757}, {'x': 0.49897975, 'y': 0.3338417}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame360.jpg,513046,105,2020-03-16 19:08:44.195347+00:00,"[{'x': 0.43574172, 'y': 0.77494717}, {'x': 0.5010646, 'y': 0.3601395}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame420.jpg,496547,102,2020-03-16 17:31:18.566582+00:00,"[{'x': 0.30782085, 'y': 0.6755434650000001}, {'x': 0.49591719, 'y': 0.432276635}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame420.jpg,502047,103,2020-03-16 17:52:31.433099+00:00,"[{'x': 0.046222209, 'y': 0.9317036999999999}, {'x': 0.98933335, 'y': 0.355999975}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame420.jpg,507547,104,2020-03-16 18:47:49.665307+00:00,"[{'x': 0.4888889, 'y': 0.84270835}, {'x': 0.5716586, 'y': 0.37922704}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame420.jpg,513047,105,2020-03-16 19:08:44.297526+00:00,"[{'x': 0.37071167, 'y': 0.81478338}, {'x': 0.4680046, 'y': 0.37990809999999997}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame60.jpg,496548,102,2020-03-16 17:31:18.662230+00:00,"[{'x': 0.19661458, 'y': 0.7378472}, {'x': 0.4466146, 'y': 0.40486863}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame60.jpg,502048,103,2020-03-16 17:52:31.538271+00:00,"[{'x': 0.032, 'y': 0.9817778}, {'x': 0.79466665, 'y': 0.33854166}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame60.jpg,507548,104,2020-03-16 18:47:49.722651+00:00,"[{'x': 0.498023945, 'y': 0.8661868500000001}, {'x': 0.5670527, 'y': 0.445659575}]"
video_frames/268_201_SL_1_1_28_12_2017_13_44_34_frame60.jpg,513048,105,2020-03-16 19:08:44.387607+00:00,"[{'x': 0.45621694, 'y': 0.8309997499999999}, {'x': 0.51627055, 'y': 0.42771899999999996}]"
video_frames/268_201_SL_1_1_29_01_2019_12_02_50_frame0.jpg,496549,102,2020-03-16 17:31:18.780753+00:00,"[{'x': 0.711434575, 'y': 0.708273425}, {'x': 0.8792251499999999, 'y': 0.475909025}]"
video_frames/268_201_SL_1_1_29_01_2019_12_02_50_frame0.jpg,502049,103,2020-03-16 17:52:31.600824+00:00,"[{'x': 0.312399345, 'y': 0.87747072}, {'x': 0.9962054, 'y': 0.316693475}]"
video_frames/268_201_SL_1_1_29_01_2019_12_02_50_frame0.jpg,507549,104,2020-03-16 18:47:49.783440+00:00,"[{'x': 0.3852657, 'y': 0.7930757}, {'x': 0.4432367, 'y': 0.48067632}]"
